tx	gene_id	RAP10_146_Schizocladia_ischiensis_imm_mat_Thalli_1_T1	RAP10_147_Schizocladia_ischiensis_imm_mat_Thalli_2_T1	RAP10_148_Schizocladia_ischiensis_imm_mat_Thalli_3_T1	RAP9_140_Schizocladia_ischiensis_immmatThalli_1_T1	RAP9_141_Schizocladia_ischiensis_immmatThalli_2_T1	RAP9_142_Schizocladia_ischiensis_immmatThalli_3_T1
mRNA_S-ischiensis_contig1.767.1	nbisL1-mrna-3069	14.290597	13.984799	14.944036	15.508454	17.121801	14.772344
mRNA_S-ischiensis_contig1.768.1	nbisL1-mrna-7637	0.627504	0	0	0	0.668962	0.200163
mRNA_S-ischiensis_contig1.769.1	nbisL1-mrna-15947	22.832435	15.345871	21.28292	38.256157	42.266241	49.737817
mRNA_S-ischiensis_contig1.770.1	nbisL1-mrna-15948	39.962192	39.481296	40.115024	42.824388	43.828898	45.818401
mRNA_S-ischiensis_contig1.771.1	nbisL1-mrna-15949	48.892216	52.967852	52.386266	49.07503	53.43093	58.150072
mRNA_S-ischiensis_contig1.772.1	nbisL1-mrna-15950	64.440946	64.886565	67.525184	73.272892	73.483854	75.900616
mRNA_S-ischiensis_contig1.773.1	nbisL1-mrna-15951	161.591945	153.459984	132.726671	165.389977	156.198503	140.14605
mRNA_S-ischiensis_contig1.774.1	nbisL1-mrna-15952	219.483229	238.456585	267.734707	189.47002	180.080738	197.947225
mRNA_S-ischiensis_contig1.775.1	nbisL1-mrna-15953	221.923444	203.589121	232.322079	200.743903	189.3105	237.774144
mRNA_S-ischiensis_contig1.776.1	nbisL1-mrna-3070	15.471526	13.039234	12.090818	13.206306	11.274499	9.549967
mRNA_S-ischiensis_contig1.777.1	nbisL1-mrna-15954	24.556311	24.312405	22.168653	21.353922	20.828016	16.190286
mRNA_S-ischiensis_contig1.778.1	nbisL1-mrna-15955	42.948805	46.997172	47.910636	39.628753	40.173402	38.978973
mRNA_S-ischiensis_contig1.779.1	nbisL1-mrna-7638	3.743834	3.209214	1.390682	7.270819	6.661259	9.319846
mRNA_S-ischiensis_contig1.780.1	nbisL1-mrna-15956	41.582931	34.00228	52.204261	35.507328	28.873533	43.04298
mRNA_S-ischiensis_contig1.781.1	nbisL1-mrna-15957	10.676201	11.529693	13.176078	14.272591	11.434628	17.480645
mRNA_S-ischiensis_contig1.782.1	nbisL1-mrna-15958	16.181836	17.713418	17.054208	17.524927	16.483606	16.359153
mRNA_S-ischiensis_contig1.783.1	nbisL1-mrna-15959	74.796322	75.443165	93.37677	97.476507	99.439497	120.100436
mRNA_S-ischiensis_contig1.784.1	nbisL1-mrna-15960	58.232272	46.408522	59.79194	57.955863	46.001428	77.312219
mRNA_S-ischiensis_contig1.785.1	nbisL1-mrna-3071	20.587875	21.491152	21.237164	19.516112	21.523029	21.347142
mRNA_S-ischiensis_contig1.786.1	nbisL1-mrna-7639	0	0	0	0.090894	0.187925	0.254214
mRNA_S-ischiensis_contig1.787.1	nbisL1-mrna-3072	20.310381	17.715499	22.351069	16.128671	15.209742	14.710532
mRNA_S-ischiensis_contig1.788.1	nbisL1-mrna-7640	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.789.1	nbisL1-mrna-3073	9.574667	7.035841	5.930611	7.150322	6.272097	9.58064
mRNA_S-ischiensis_contig1.790.1	nbisL1-mrna-15961	25.714783	24.430022	20.346285	27.680211	26.157099	23.408161
mRNA_S-ischiensis_contig1.791.1	nbisL1-mrna-3074	29.490931	25.614167	30.484354	15.755247	18.519475	17.642799
mRNA_S-ischiensis_contig1.792.1	nbisL1-mrna-15962	21.78972	27.422706	19.797758	24.074163	27.904567	23.755095
mRNA_S-ischiensis_contig1.793.1	nbisL1-mrna-15963	217.899709	192.129776	244.192197	206.010985	173.537781	224.361402
mRNA_S-ischiensis_contig1.794.1	nbisL1-mrna-15964	73.13154	69.793986	69.416907	85.94543	93.728059	91.091054
mRNA_S-ischiensis_contig1.795.1	nbisL1-mrna-3075	19.446502	19.265751	16.513423	17.164552	18.225864	14.137685
mRNA_S-ischiensis_contig1.796.1	nbisL1-mrna-7641	0.327539	1.289957	0	0	1.588777	0
mRNA_S-ischiensis_contig1.797.1	nbisL1-mrna-15965	9.86264	11.092669	11.500581	8.242679	8.411561	10.648234
mRNA_S-ischiensis_contig1.798.1	nbisL1-mrna-15966	0	0	1.89517	0	3.298801	3.714483
mRNA_S-ischiensis_contig1.799.1	nbisL1-mrna-15967	59.205962	54.120369	56.994065	62.558559	65.524518	68.910019
mRNA_S-ischiensis_contig1.800.1	nbisL1-mrna-15968	17.143839	15.765743	16.87461	14.297874	15.784359	16.399844
mRNA_S-ischiensis_contig1.801.1	nbisL1-mrna-15969	49.541698	51.801899	45.797775	43.025542	42.705699	38.008834
mRNA_S-ischiensis_contig1.802.1	nbisL1-mrna-15970	17.674294	17.251939	11.68762	24.24376	21.907271	18.630437
mRNA_S-ischiensis_contig1.803.1	nbisL1-mrna-15971	8.629299	10.017815	5.854955	16.95403	21.399399	17.35014
mRNA_S-ischiensis_contig1.804.1	nbisL1-mrna-15972	118.002119	131.26463	147.375992	78.485812	76.871797	74.120177
mRNA_S-ischiensis_contig1.805.1	nbisL1-mrna-15973	36.868476	33.053724	39.370073	42.117303	36.29165	37.010343
mRNA_S-ischiensis_contig1.806.1	nbisL1-mrna-7642	58.580167	52.721962	56.861808	78.576602	87.517124	88.199451
mRNA_S-ischiensis_contig1.807.1	nbisL1-mrna-3076	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.808.1	nbisL1-mrna-15974	13.274061	13.360867	7.454403	18.033135	18.03411	11.76428
mRNA_S-ischiensis_contig1.809.1	nbisL1-mrna-15975	11.707777	12.41874	5.482863	12.327566	13.348329	6.49937
mRNA_S-ischiensis_contig1.810.1	nbisL1-mrna-15976	23.027595	25.9798	15.893602	32.049652	36.017943	20.781897
mRNA_S-ischiensis_contig1.811.1	nbisL1-mrna-15977	39.598691	40.040999	39.316364	31.578066	28.598924	45.134671
mRNA_S-ischiensis_contig1.812.1	nbisL1-mrna-7643	26.757183	16.816868	15.950826	38.262821	33.67439	44.561993
mRNA_S-ischiensis_contig1.813.1	nbisL1-mrna-15978	27.066507	23.44714	20.846882	22.569483	21.835148	22.855702
mRNA_S-ischiensis_contig1.814.1	nbisL1-mrna-7644	57.045695	59.244549	65.216033	77.729522	76.621343	88.03851
mRNA_S-ischiensis_contig1.815.1	nbisL1-mrna-15979	11.607659	9.280795	6.315943	13.607088	12.561813	11.586361
mRNA_S-ischiensis_contig1.816.1	nbisL1-mrna-3077	21.562762	8.231371	4.913975	41.172658	40.870812	21.337028
mRNA_S-ischiensis_contig1.817.1	nbisL1-mrna-15980	13.52806	20.405886	10.640937	11.246148	19.387208	11.939225
mRNA_S-ischiensis_contig1.818.1	nbisL1-mrna-7645	23.9713	25.758681	10.51401	43.476654	53.761004	33.235115
mRNA_S-ischiensis_contig1.819.1	nbisL1-mrna-15981	11.514344	11.207171	9.309378	10.772526	11.245499	10.623397
mRNA_S-ischiensis_contig1.820.1	nbisL1-mrna-15982	0	0	0.647679	0	1.071201	0
mRNA_S-ischiensis_contig1.821.1	nbisL1-mrna-15983	7.739374	6.304732	6.26259	6.387258	7.481105	6.657461
mRNA_S-ischiensis_contig1.822.1	nbisL1-mrna-15984	21.1584	25.450137	21.560239	24.11403	24.773476	24.689313
mRNA_S-ischiensis_contig1.823.1	nbisL1-mrna-15985	18.373223	17.238838	15.635892	20.700802	19.506492	18.28853
mRNA_S-ischiensis_contig1.824.1	nbisL1-mrna-15986	5.005195	5.528828	6.336682	7.595217	7.221377	8.78189
mRNA_S-ischiensis_contig1.825.1	nbisL1-mrna-15987	28.467177	35.90676	36.911445	34.046683	37.911651	41.18665
mRNA_S-ischiensis_contig1.826.1	nbisL1-mrna-15988	13.399899	12.196737	14.471402	15.805062	14.849483	20.221627
mRNA_S-ischiensis_contig1.827.1	nbisL1-mrna-3078	45.380673	39.842092	38.616565	47.173556	46.011932	42.144083
mRNA_S-ischiensis_contig1.828.1	nbisL1-mrna-3079	33.211166	31.650202	25.961134	25.463972	28.171207	22.393823
mRNA_S-ischiensis_contig1.829.1	nbisL1-mrna-15989	7.16353	7.108575	4.589264	9.160394	10.510607	7.345719
mRNA_S-ischiensis_contig1.830.1	nbisL1-mrna-7646	0	0.314456	0	0.176486	0.182441	0.082274
mRNA_S-ischiensis_contig1.831.1	nbisL1-mrna-15990	12.837501	11.447508	13.468605	10.523171	9.864211	8.23129
mRNA_S-ischiensis_contig1.832.1	nbisL1-mrna-3080	20.465371	10.909577	18.272074	15.425662	10.621978	12.488608
mRNA_S-ischiensis_contig1.833.1	nbisL1-mrna-15991	55.092465	55.393556	45.375684	52.438735	48.022525	48.137337
mRNA_S-ischiensis_contig1.834.1	nbisL1-mrna-15992	37.835281	37.609952	24.93986	39.124584	43.735273	31.08724
mRNA_S-ischiensis_contig1.835.1	nbisL1-mrna-15993	28.238965	26.888042	30.242517	29.763538	32.084847	32.096927
mRNA_S-ischiensis_contig1.836.1	nbisL1-mrna-15994	9.761912	6.867905	7.497219	10.712356	9.05055	10.950901
mRNA_S-ischiensis_contig1.837.1	nbisL1-mrna-15995	162.137421	165.074193	118.632848	153.55597	163.166922	105.055143
mRNA_S-ischiensis_contig1.838.1	nbisL1-mrna-15996	152.344536	178.512085	119.601244	143.494545	146.717947	99.677339
mRNA_S-ischiensis_contig1.839.1	nbisL1-mrna-3081	116.42138	115.219166	70.944844	122.471416	130.964357	71.246142
mRNA_S-ischiensis_contig1.840.1	nbisL1-mrna-7647	16.141061	17.01464	7.57128	20.564121	26.65909	16.44349
mRNA_S-ischiensis_contig1.841.1	nbisL1-mrna-15997	19.238753	18.561342	18.482699	17.470066	17.627015	18.293251
mRNA_S-ischiensis_contig1.842.1	nbisL1-mrna-7648	0	0	0	0.379419	0	1.051277
mRNA_S-ischiensis_contig1.843.1	nbisL1-mrna-15998	4.345176	3.199694	3.458781	2.503568	3.753708	2.448046
mRNA_S-ischiensis_contig1.844.1	nbisL1-mrna-15999	14.583843	14.416012	17.641341	16.832438	19.277884	18.94133
mRNA_S-ischiensis_contig1.845.1	nbisL1-mrna-7649	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.846.1	nbisL1-mrna-16000	41.440564	38.25715	37.651623	34.431924	30.98782	24.403467
mRNA_S-ischiensis_contig1.847.1	nbisL1-mrna-16001	27.693759	24.775046	28.824983	29.830763	29.508979	33.21035
mRNA_S-ischiensis_contig1.848.1	nbisL1-mrna-16002	119.184436	110.967628	136.616587	107.960096	106.529193	127.948156
mRNA_S-ischiensis_contig1.849.1	nbisL1-mrna-16003	14.123762	13.729596	14.073726	15.832629	16.080546	17.134907
mRNA_S-ischiensis_contig1.850.1	nbisL1-mrna-16004	10.877206	8.937846	9.17457	8.739313	8.536806	8.279952
mRNA_S-ischiensis_contig1.851.1	nbisL1-mrna-16005	26.458556	21.913365	36.009394	14.513228	12.977557	22.508054
mRNA_S-ischiensis_contig1.852.1	nbisL1-mrna-16006	22.512509	23.352539	22.435542	21.873777	20.873979	17.870131
mRNA_S-ischiensis_contig1.853.1	nbisL1-mrna-3082	5.498132	4.108524	2.069019	2.740118	0.561915	0
mRNA_S-ischiensis_contig1.854.1	nbisL1-mrna-3083	2.24348	1.488493	1.504292	1.987628	2.569399	1.843457
mRNA_S-ischiensis_contig1.855.1	nbisL1-mrna-16007	15.301215	17.314418	18.640297	9.758044	9.772205	12.825896
mRNA_S-ischiensis_contig1.856.1	nbisL1-mrna-16008	84.871292	91.345462	89.269647	82.749662	89.864673	88.515897
mRNA_S-ischiensis_contig1.857.1	nbisL1-mrna-16009	30.226725	30.832993	34.599832	24.961645	25.566003	30.674534
mRNA_S-ischiensis_contig1.858.1	nbisL1-mrna-3084	18.644657	22.009045	18.743755	18.276908	14.308946	16.415304
mRNA_S-ischiensis_contig1.859.1	nbisL1-mrna-7650	0	0.56851	0.573742	0.475595	0.977918	2.189302
mRNA_S-ischiensis_contig1.860.1	nbisL1-mrna-16010	13.010472	13.120643	13.559355	13.49649	15.623155	15.493934
mRNA_S-ischiensis_contig1.861.1	nbisL1-mrna-7651	0	0.178161	0.179895	0	0	0
mRNA_S-ischiensis_contig1.862.1	nbisL1-mrna-16011	16.0196	15.833013	18.367182	17.482904	16.844912	22.871349
mRNA_S-ischiensis_contig1.863.1	nbisL1-mrna-16012	1.027838	2.837815	0.904535	0.798959	0.16527	1.337848
mRNA_S-ischiensis_contig1.864.1	nbisL1-mrna-3085	19.275022	22.05517	20.376518	17.332187	17.966103	15.515498
mRNA_S-ischiensis_contig1.865.1	nbisL1-mrna-16013	29.281836	33.50795	39.022575	34.641044	34.773049	44.445397
mRNA_S-ischiensis_contig1.866.1	nbisL1-mrna-16014	112.4064	113.641085	120.850057	136.084502	141.451089	132.7094
mRNA_S-ischiensis_contig1.867.1	nbisL1-mrna-7652	9.621739	1.986281	2.007667	7.725153	7.95709	5.937798
mRNA_S-ischiensis_contig1.868.1	nbisL1-mrna-16015	72.738995	64.610935	72.246353	61.929748	68.119046	77.739037
mRNA_S-ischiensis_contig1.869.1	nbisL1-mrna-16016	119.405875	118.668678	146.473621	85.317974	83.177185	101.672932
mRNA_S-ischiensis_contig1.870.1	nbisL1-mrna-16017	43.867515	46.694046	45.650951	50.749094	56.236127	55.404681
mRNA_S-ischiensis_contig1.871.1	nbisL1-mrna-16018	15.989338	15.349751	16.662592	11.47016	10.861487	14.288555
mRNA_S-ischiensis_contig1.872.1	nbisL1-mrna-16019	3.539303	0	1.173042	6.771872	3.977633	4.006393
mRNA_S-ischiensis_contig1.873.1	nbisL1-mrna-7653	43.423883	48.405191	47.91128	118.053637	131.091897	158.945864
mRNA_S-ischiensis_contig1.874.1	nbisL1-mrna-7654	231.972555	208.186212	196.804502	393.787402	392.023916	431.776599
mRNA_S-ischiensis_contig1.875.1	nbisL1-mrna-16020	701.881888	735.48366	935.66057	646.051503	616.27405	790.926275
mRNA_S-ischiensis_contig1.876.1	nbisL1-mrna-16021	16.361596	15.466512	15.562721	18.198918	18.933828	17.535552
mRNA_S-ischiensis_contig1.877.1	nbisL1-mrna-16022	29.591313	32.983432	28.922769	40.881839	43.028132	41.553542
mRNA_S-ischiensis_contig1.878.1	nbisL1-mrna-16023	498.174534	527.787303	692.959673	504.358736	541.70114	708.279015
mRNA_S-ischiensis_contig1.879.1	nbisL1-mrna-16024	28.509689	31.338413	34.423899	24.177756	25.527867	24.229577
mRNA_S-ischiensis_contig1.880.1	nbisL1-mrna-16025	7.893832	7.35143	5.458011	12.960492	10.150049	8.932033
mRNA_S-ischiensis_contig1.881.1	nbisL1-mrna-16026	46.406674	42.393345	43.281759	52.603561	47.516438	53.357406
mRNA_S-ischiensis_contig1.882.1	nbisL1-mrna-16027	20.820846	22.685079	23.823751	18.270103	21.94837	22.473352
mRNA_S-ischiensis_contig1.883.1	nbisL1-mrna-16028	12.955071	14.495755	14.26931	14.697182	14.787814	13.409836
mRNA_S-ischiensis_contig1.884.1	nbisL1-mrna-7655	0	0	0	0	0	0
mRNA_S-ischiensis_contig1.885.1	nbisL1-mrna-3086	0	4.573421	0	3.407411	1.133217	1.025221
mRNA_S-ischiensis_contig1.886.1	nbisL1-mrna-7656	10.850389	15.291482	8.348887	17.095789	22.544236	9.555566
mRNA_S-ischiensis_contig1.887.1	nbisL1-mrna-16029	54.429423	52.425653	57.391817	59.218138	60.568065	70.510168
mRNA_S-ischiensis_contig1.888.1	nbisL1-mrna-3087	46.758393	43.70786	45.925938	42.821552	42.021837	42.728369
mRNA_S-ischiensis_contig1.889.1	nbisL1-mrna-16030	37.737748	37.566213	41.037185	40.491799	35.125587	38.807322
mRNA_S-ischiensis_contig1.890.1	nbisL1-mrna-16031	14.685915	16.046861	15.121672	15.667661	18.144085	15.32429
mRNA_S-ischiensis_contig1.891.1	nbisL1-mrna-16032	113.003782	114.146392	118.44396	139.036877	150.48205	156.312817
mRNA_S-ischiensis_contig1.892.1	nbisL1-mrna-16033	15.821863	15.196831	16.912764	13.935111	16.320364	18.711087
mRNA_S-ischiensis_contig1.893.1	nbisL1-mrna-3088	38.381793	28.886884	31.081456	24.591101	23.535293	24.236541
mRNA_S-ischiensis_contig1.894.1	nbisL1-mrna-3089	2.619429	1.028046	0	6.608883	7.25772	8.936043
mRNA_S-ischiensis_contig1.895.1	nbisL1-mrna-7657	0.652855	0.647308	2.610918	2.099707	2.155031	4.341721
mRNA_S-ischiensis_contig1.896.1	nbisL1-mrna-7658	0.358249	0.47929	0.429506	0.608474	0.503096	0.39747
mRNA_S-ischiensis_contig1.897.1	nbisL1-mrna-16034	73.463331	82.409762	69.579512	73.386874	77.89601	68.208558
mRNA_S-ischiensis_contig1.898.1	nbisL1-mrna-16036	21.584462	20.77046	17.469996	21.854938	23.243849	16.437887
mRNA_S-ischiensis_contig1.899.1	nbisL1-mrna-16035	18.854752	21.167956	20.549841	21.072026	20.254982	18.003664
mRNA_S-ischiensis_contig1.900.1	nbisL1-mrna-16037	25.841862	18.541091	21.081794	15.221542	14.626588	14.824408
mRNA_S-ischiensis_contig1.901.1	nbisL1-mrna-7659	0	0.408854	0	0	0	0.195769
mRNA_S-ischiensis_contig1.902.1	nbisL1-mrna-7660	0.496317	0	0	0	0	0
mRNA_S-ischiensis_contig1.903.1	nbisL1-mrna-16038	32.513485	27.539566	21.324068	22.704923	17.859348	15.990406
