tx	gene_id	Scytosiphon_promiscuus_A_RNAseq_ScytoA	Scytosiphon_promiscuus_asm6_male_RNAseq_ScytoM_rep1	Scytosiphon_promiscuus_B_RNAseq_ScytoB	Scytosiphon_promiscuus_C_RNAseq_ScytoC	Scytosiphon_promiscuus_D_RNAseq_ScytoD	Scytosiphon_promiscuus_mrf5_female_RNAseq_ScytoF_rep1
mRNA_S-promiscuus_M_contig8.18067.1	nbisL1-mrna-14106	86.117565	49.197669	143.90514	49.581989	166.786317	213.882417
mRNA_S-promiscuus_M_contig8.18066.1	nbisL1-mrna-14107	109.343409	93.586848	219.484122	91.634636	304.313752	350.162248
mRNA_S-promiscuus_M_contig8.18065.1	nbisL1-mrna-14108	163.585767	85.129686	116.432859	93.197567	159.044973	218.059963
mRNA_S-promiscuus_M_contig8.18064.1	nbisL1-mrna-14109	258.764827	209.305734	106.84441	202.700914	179.511894	216.860035
mRNA_S-promiscuus_M_contig8.18063.1	nbisL1-mrna-14110	58.660553	48.660021	93.856783	56.298199	85.180085	82.300826
mRNA_S-promiscuus_M_contig8.18062.1	nbisL1-mrna-14111	8.132947	7.463424	30.596163	7.148227	44.122366	36.534933
mRNA_S-promiscuus_M_contig8.18061.1	nbisL1-mrna-14112	808.55114	615.008304	1321.312304	683.898273	1493.172002	1872.155854
mRNA_S-promiscuus_M_contig8.18059.1	nbisL1-mrna-14113	73.606336	68.038556	26.730718	70.213574	28.280229	27.439733
mRNA_S-promiscuus_M_contig8.18060.1	nbisL1-mrna-14114	3.681486	3.217863	2.122784	3.458069	1.753915	3.549002
mRNA_S-promiscuus_M_contig8.18058.1	nbisL1-mrna-14115	45.474971	33.470896	31.523154	36.200141	42.541573	56.539243
mRNA_S-promiscuus_M_contig8.18057.1	nbisL1-mrna-14116	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.18056.1	nbisL1-mrna-14117	0.195221	0.457058	0	0.26448	0	0
mRNA_S-promiscuus_M_contig8.18055.1	nbisL1-mrna-14118	5.716778	5.958251	20.219239	7.636641	26.316594	36.333185
mRNA_S-promiscuus_M_contig8.18054.1	nbisL1-mrna-14119	49.190299	37.160755	54.314571	40.374106	73.149377	60.492662
mRNA_S-promiscuus_M_contig8.18053.1	nbisL1-mrna-14120	26.737891	23.717043	30.114422	21.756321	23.898679	35.629069
mRNA_S-promiscuus_M_contig8.18052.1	nbisL1-mrna-14121	26.547648	14.229837	23.341441	16.042625	27.193955	34.307399
mRNA_S-promiscuus_M_contig8.18051.1	nbisL1-mrna-14122	5.879911	3.44298	6.666894	5.293957	8.018644	9.796074
mRNA_S-promiscuus_M_contig8.18050.1	nbisL1-mrna-14123	14.097568	13.275468	17.087666	16.994214	16.341896	17.538433
mRNA_S-promiscuus_M_contig8.18049.1	nbisL1-mrna-14124	9.571661	9.402765	9.731801	9.018959	12.590242	9.89177
mRNA_S-promiscuus_M_contig8.18048.1	nbisL1-mrna-14125	8.378363	7.286351	8.948809	6.719561	10.22913	11.492935
mRNA_S-promiscuus_M_contig8.18047.1	nbisL1-mrna-14126	4.846077	3.992435	5.927338	4.273719	5.664077	7.512396
mRNA_S-promiscuus_M_contig8.18046.1	nbisL1-mrna-14127	128.944201	150.751008	256.443472	168.57196	217.3672	192.337895
mRNA_S-promiscuus_M_contig8.18044.1	nbisL1-mrna-14128	143.901389	97.591074	43.25366	99.948134	46.587089	49.094101
mRNA_S-promiscuus_M_contig8.18045.1	nbisL1-mrna-14129	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.18043.1	nbisL1-mrna-14130	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.18042.1	nbisL1-mrna-14131	75.324437	60.586174	41.102104	71.402461	42.618893	42.991698
mRNA_S-promiscuus_M_contig8.18041.1	nbisL1-mrna-14132	372.161974	369.227835	330.321696	339.154838	278.444565	249.873164
mRNA_S-promiscuus_M_contig8.18040.1	nbisL1-mrna-14133	235.281433	224.885831	218.121093	229.006579	208.857761	242.781922
mRNA_S-promiscuus_M_contig8.18039.1	nbisL1-mrna-14134	17.209597	18.34023	48.865324	13.356149	43.35317	40.353551
mRNA_S-promiscuus_M_contig8.18038.1	nbisL1-mrna-14135	1.381026	0.616799	2.104989	0.864612	2.016228	4.212161
mRNA_S-promiscuus_M_contig8.18037.1	nbisL1-mrna-14136	16.360735	12.477881	46.893909	14.715689	44.882474	49.267665
mRNA_S-promiscuus_M_contig8.18036.1	nbisL1-mrna-14137	0.581636	0.448478	0.415453	0.519336	0.260622	0.271588
mRNA_S-promiscuus_M_contig8.18035.1	nbisL1-mrna-14138	25.743076	22.444524	19.545384	23.962327	19.072016	21.757367
mRNA_S-promiscuus_M_contig8.18034.1	nbisL1-mrna-14139	121.105359	115.885496	144.285867	109.952508	144.102402	146.277952
mRNA_S-promiscuus_M_contig8.18033.1	nbisL1-mrna-14140	24.707672	20.830124	44.950461	24.692826	38.769815	49.959315
mRNA_S-promiscuus_M_contig8.18032.1	nbisL1-mrna-14141	35.793186	40.219573	54.634359	38.602046	52.915569	49.466497
mRNA_S-promiscuus_M_contig8.18031.1	nbisL1-mrna-14142	2.282108	1.403173	2.251822	2.045675	2.511329	4.675834
mRNA_S-promiscuus_M_contig8.18030.1	nbisL1-mrna-14143	2.194036	1.767405	2.040652	2.045491	2.649123	4.265691
mRNA_S-promiscuus_M_contig8.18029.1	nbisL1-mrna-14144	14.959204	14.71119	33.577795	16.945353	36.937895	31.231275
mRNA_S-promiscuus_M_contig8.18028.1	nbisL1-mrna-14145	7.18219	3.785556	15.318602	3.004923	19.892145	32.721927
mRNA_S-promiscuus_M_contig8.18027.1	nbisL1-mrna-14146	0.079271	0	1.143848	0	0	0
mRNA_S-promiscuus_M_contig8.18026.1	nbisL1-mrna-14147	503.832454	490.183205	398.655198	506.200777	390.445426	285.761418
mRNA_S-promiscuus_M_contig8.18025.1	nbisL1-mrna-14148	11.651765	8.308149	18.840504	10.405345	20.385145	24.834683
mRNA_S-promiscuus_M_contig8.18024.1	nbisL1-mrna-14149	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.18023.1	nbisL1-mrna-14150	7.03421	1.436096	14.678469	6.642385	11.463177	14.636623
mRNA_S-promiscuus_M_contig8.18022.1	nbisL1-mrna-14151	3.541232	2.233356	1.471341	0.738309	5.565263	4.499167
mRNA_S-promiscuus_M_contig8.18021.1	nbisL1-mrna-14152	0	0	0	0	0.461451	0
mRNA_S-promiscuus_M_contig8.18020.1	nbisL1-mrna-14153	6.731266	4.348471	6.689259	4.717397	4.740657	6.283725
mRNA_S-promiscuus_M_contig8.18019.1	nbisL1-mrna-14154	0	0	0	8.201607	0.59315	0
mRNA_S-promiscuus_M_contig8.18018.1	nbisL1-mrna-14155	0.035985	0	0	0	0.367621	0
mRNA_S-promiscuus_M_contig8.18017.1	nbisL1-mrna-14156	2.150235	4.970667	0.191586	1.72626	0.677169	0.32123
mRNA_S-promiscuus_M_contig8.18016.1	nbisL1-mrna-14157	30.771579	28.265136	39.782738	29.519069	41.926596	46.670706
mRNA_S-promiscuus_M_contig8.18015.1	nbisL1-mrna-14158	44.00375	39.636116	51.564142	32.476762	56.819559	56.104863
mRNA_S-promiscuus_M_contig8.18014.1	nbisL1-mrna-14159	19.144508	12.104368	17.652631	11.893032	18.043091	29.906107
mRNA_S-promiscuus_M_contig8.18013.1	nbisL1-mrna-14160	20.489061	16.330276	23.793073	13.568271	27.664238	31.550569
mRNA_S-promiscuus_M_contig8.18012.1	nbisL1-mrna-14161	2.776503	2.160839	2.149394	2.112891	1.988309	1.681134
mRNA_S-promiscuus_M_contig8.18011.1	nbisL1-mrna-14162	22.687713	27.211071	23.450361	27.712906	22.056902	20.115873
mRNA_S-promiscuus_M_contig8.18010.1	nbisL1-mrna-14163	2.125188	1.827928	1.121229	0.405955	0.900362	3.802542
mRNA_S-promiscuus_M_contig8.18009.1	nbisL1-mrna-14164	8.794498	6.559965	1.202701	4.737859	1.13242	1.683166
mRNA_S-promiscuus_M_contig8.18008.1	nbisL1-mrna-14165	20.106601	15.415376	50.005619	24.02666	43.241268	36.799458
mRNA_S-promiscuus_M_contig8.18007.1	nbisL1-mrna-14166	38.414959	31.180168	42.30634	37.762177	43.898612	36.951255
mRNA_S-promiscuus_M_contig8.18006.1	nbisL1-mrna-14167	4.258409	3.335591	6.689957	3.718296	7.438858	8.939645
mRNA_S-promiscuus_M_contig8.18005.1	nbisL1-mrna-14168	4.02097	1.33323	5.713977	3.25886	7.667839	8.346431
mRNA_S-promiscuus_M_contig8.18004.1	nbisL1-mrna-14169	6.640536	3.916121	14.431384	4.530332	10.242826	11.01387
mRNA_S-promiscuus_M_contig8.18003.1	nbisL1-mrna-14170	7.802944	0	9.458711	0	2.167967	5.294446
mRNA_S-promiscuus_M_contig8.18002.1	nbisL1-mrna-14171	9.262184	6.302925	12.158832	8.646774	15.517044	20.055975
mRNA_S-promiscuus_M_contig8.18001.1	nbisL1-mrna-14172	81.490116	82.754304	95.875965	87.567138	94.524428	76.181916
mRNA_S-promiscuus_M_contig8.18000.1	nbisL1-mrna-14173	872.239317	950.341314	425.787021	951.918013	395.695172	353.442487
mRNA_S-promiscuus_M_contig8.17999.1	nbisL1-mrna-14174	37.622072	38.100406	50.666926	36.526891	45.859796	47.311888
mRNA_S-promiscuus_M_contig8.17998.1	nbisL1-mrna-14175	15.493957	16.709158	22.220009	20.377085	23.354131	18.956015
mRNA_S-promiscuus_M_contig8.17997.1	nbisL1-mrna-14176	0.930487	0.801349	2.442925	0	4.310696	3.031619
mRNA_S-promiscuus_M_contig8.17996.1	nbisL1-mrna-14177	13.156524	12.720451	24.858204	12.696275	29.212273	26.671169
mRNA_S-promiscuus_M_contig8.17995.1	nbisL1-mrna-14178	1.554315	0.960758	1.483433	0.330763	1.531098	2.76351
mRNA_S-promiscuus_M_contig8.17994.1	nbisL1-mrna-14179	1.395945	2.005635	0.75504	0.339861	0.852863	3.678816
mRNA_S-promiscuus_M_contig8.17993.1	nbisL1-mrna-14180	33.897793	35.56321	51.804089	34.190738	56.48827	48.416683
mRNA_S-promiscuus_M_contig8.17992.1	nbisL1-mrna-14181	74.532061	67.87679	105.678885	73.707954	106.545835	119.061291
mRNA_S-promiscuus_M_contig8.17991.1	nbisL1-mrna-14182	12.099488	4.563538	4.263138	8.964818	6.330225	10.717854
mRNA_S-promiscuus_M_contig8.17990.1	nbisL1-mrna-14183	21.040817	12.55923	7.129204	17.598179	12.788432	15.138473
mRNA_S-promiscuus_M_contig8.17989.1	nbisL1-mrna-14184	20.908126	14.17433	10.460389	17.901238	15.568588	18.140058
mRNA_S-promiscuus_M_contig8.17988.1	nbisL1-mrna-14185	30.279997	15.897731	16.730864	21.623573	22.196791	34.73993
mRNA_S-promiscuus_M_contig8.17987.1	nbisL1-mrna-14186	9.884492	11.201432	20.858643	11.158317	15.303686	17.19162
mRNA_S-promiscuus_M_contig8.17986.1	nbisL1-mrna-14187	15.4475	20.14977	35.610391	17.734123	37.498864	30.315966
mRNA_S-promiscuus_M_contig8.17985.1	nbisL1-mrna-14188	16.149444	17.72071	31.463573	14.71045	31.426122	29.436623
mRNA_S-promiscuus_M_contig8.17984.1	nbisL1-mrna-14189	12.593884	12.145303	10.764907	12.043699	11.673786	11.219129
mRNA_S-promiscuus_M_contig8.17983.1	nbisL1-mrna-14190	366.966563	478.333397	662.404779	556.788213	549.936814	465.046309
mRNA_S-promiscuus_M_contig8.17981.1	nbisL1-mrna-14191	28.800171	26.489026	24.085577	29.096187	28.300533	25.343686
mRNA_S-promiscuus_M_contig8.17982.1	nbisL1-mrna-14192	0	0.969667	2.947714	0	0	0
mRNA_S-promiscuus_M_contig8.17980.1	nbisL1-mrna-14193	100.54987	95.186121	41.516277	99.395116	33.20625	38.322325
mRNA_S-promiscuus_M_contig8.17979.1	nbisL1-mrna-14194	53.74896	50.765683	39.902677	54.583424	38.357228	46.653039
mRNA_S-promiscuus_M_contig8.17978.1	nbisL1-mrna-14195	0.878024	1.361346	0.724586	0.380503	0.716131	2.008803
mRNA_S-promiscuus_M_contig8.17977.1	nbisL1-mrna-14196	5.892704	6.359416	14.202648	8.885674	13.263714	9.926179
mRNA_S-promiscuus_M_contig8.17976.1	nbisL1-mrna-14197	0.657038	0	2.673893	0	0	0
mRNA_S-promiscuus_M_contig8.17975.1	nbisL1-mrna-14198	0.726491	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17974.1	nbisL1-mrna-14199	0.642877	1.233383	0	2.836194	0	1.543368
mRNA_S-promiscuus_M_contig8.17973.1	nbisL1-mrna-14200	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17972.1	nbisL1-mrna-14201	39.286422	30.521414	25.717726	32.959905	30.488201	34.219451
mRNA_S-promiscuus_M_contig8.17971.1	nbisL1-mrna-14202	40.782201	44.304678	52.002107	42.768027	40.61906	49.333207
mRNA_S-promiscuus_M_contig8.17970.1	nbisL1-mrna-14203	1.480912	1.859576	1.758874	1.875356	2.091725	2.099056
mRNA_S-promiscuus_M_contig8.17969.1	nbisL1-mrna-14204	10.310028	10.621596	9.096608	9.122675	10.014883	14.620768
mRNA_S-promiscuus_M_contig8.17968.1	nbisL1-mrna-14205	0.727524	0.506327	0.520947	0.325611	0.429127	1.312617
mRNA_S-promiscuus_M_contig8.17967.1	nbisL1-mrna-14206	6.277819	5.362638	6.575183	5.397075	8.683289	8.317568
mRNA_S-promiscuus_M_contig8.17966.1	nbisL1-mrna-14207	1.755605	1.380508	1.646174	0.435945	0.752167	2.740563
mRNA_S-promiscuus_M_contig8.17965.1	nbisL1-mrna-14208	1.211451	1.470721	0	0	0	1.434019
mRNA_S-promiscuus_M_contig8.17963.1	nbisL1-mrna-14209	85.022054	81.838373	84.462154	81.324187	95.888199	109.599623
mRNA_S-promiscuus_M_contig8.17964.1	nbisL1-mrna-14210	0.401127	0	0	0.967247	0.455504	1.067809
mRNA_S-promiscuus_M_contig8.17962.1	nbisL1-mrna-14211	5.068494	4.233283	8.801809	5.297389	11.27131	11.870656
mRNA_S-promiscuus_M_contig8.17961.1	nbisL1-mrna-14212	8.42549	7.91154	20.38953	10.414082	20.433178	18.08198
mRNA_S-promiscuus_M_contig8.17960.1	nbisL1-mrna-14213	2405.275824	2755.550691	1837.214166	2415.475932	1651.141685	1330.389008
mRNA_S-promiscuus_M_contig8.17959.1	nbisL1-mrna-14214	31.282004	38.897809	22.016997	36.290345	19.053319	19.137356
mRNA_S-promiscuus_M_contig8.17958.1	nbisL1-mrna-14215	37.310306	26.135021	24.430943	26.915067	28.479225	38.833255
mRNA_S-promiscuus_M_contig8.17957.1	nbisL1-mrna-14216	4.081665	3.909713	8.816243	2.872789	8.275243	7.887782
mRNA_S-promiscuus_M_contig8.17956.1	nbisL1-mrna-14217	18.65767	18.475174	13.52636	15.345217	13.546358	13.604074
mRNA_S-promiscuus_M_contig8.17955.1	nbisL1-mrna-14218	53.546885	43.996332	51.254127	44.198199	55.476975	60.646903
mRNA_S-promiscuus_M_contig8.17954.1	nbisL1-mrna-14219	62.437329	61.844022	85.995397	60.059949	84.395673	79.443448
mRNA_S-promiscuus_M_contig8.17953.1	nbisL1-mrna-14220	48.54839	52.345104	95.707749	54.303872	84.608526	78.433818
mRNA_S-promiscuus_M_contig8.17952.1	nbisL1-mrna-14221	23.048574	18.996475	6.150999	23.714404	7.837463	6.681656
mRNA_S-promiscuus_M_contig8.17951.1	nbisL1-mrna-14222	2.818826	2.551277	1.603664	2.98058	2.50925	2.058937
mRNA_S-promiscuus_M_contig8.17950.1	nbisL1-mrna-14223	2.599273	1.09667	0.615049	0.461699	0.977842	3.224785
mRNA_S-promiscuus_M_contig8.17949.1	nbisL1-mrna-14224	189.883098	186.484599	339.766344	197.643514	352.032704	325.817077
mRNA_S-promiscuus_M_contig8.17948.1	nbisL1-mrna-14225	1203.491658	1442.520655	825.438938	1642.683096	633.426976	583.610811
mRNA_S-promiscuus_M_contig8.17947.1	nbisL1-mrna-14226	50.382371	40.957992	52.411801	27.70352	48.809836	58.321598
mRNA_S-promiscuus_M_contig8.17946.1	nbisL1-mrna-14227	2.206153	1.197942	3.55593	1.440496	4.016434	2.449687
mRNA_S-promiscuus_M_contig8.17945.1	nbisL1-mrna-14228	0.892763	0	2.029461	1.01996	0.48026	1.125104
mRNA_S-promiscuus_M_contig8.17944.1	nbisL1-mrna-14229	1.135918	0	0	0	0	0.714407
mRNA_S-promiscuus_M_contig8.17943.1	nbisL1-mrna-14230	42.07823	30.604516	29.08544	34.043663	37.065908	45.745042
mRNA_S-promiscuus_M_contig8.17941.1	nbisL1-mrna-14231	1.721099	1.935364	1.279836	1.360534	1.506421	2.596825
mRNA_S-promiscuus_M_contig8.17942.1	nbisL1-mrna-14232	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17940.1	nbisL1-mrna-14233	4.416303	8.594448	10.197484	6.327056	6.812024	6.492609
mRNA_S-promiscuus_M_contig8.17939.1	nbisL1-mrna-14234	75.312951	77.602197	61.734214	65.54562	65.155337	64.329218
mRNA_S-promiscuus_M_contig8.17938.1	nbisL1-mrna-14235	87.81378	76.837363	100.893163	82.000969	96.963348	105.179427
mRNA_S-promiscuus_M_contig8.17937.1	nbisL1-mrna-14236	5.785265	9.455419	7.934414	8.211285	7.405598	6.89331
mRNA_S-promiscuus_M_contig8.17936.1	nbisL1-mrna-14237	5.382587	6.062471	3.300564	1.548324	2.817545	6.808701
mRNA_S-promiscuus_M_contig8.17935.1	nbisL1-mrna-14238	46.02807	37.791206	68.826547	41.805568	78.637432	96.962982
mRNA_S-promiscuus_M_contig8.17933.1	nbisL1-mrna-14239	2.945255	7.379693	2.175609	5.276953	1.774077	1.965046
mRNA_S-promiscuus_M_contig8.17934.1	nbisL1-mrna-14240	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17932.1	nbisL1-mrna-14241	8.048184	4.542414	2.086234	3.295896	2.81931	4.758413
mRNA_S-promiscuus_M_contig8.17931.1	nbisL1-mrna-14242	44.759086	32.365688	23.786959	27.922808	26.907838	38.992326
mRNA_S-promiscuus_M_contig8.17930.1	nbisL1-mrna-14243	71.445286	50.273782	29.498224	50.177393	34.013576	40.85396
mRNA_S-promiscuus_M_contig8.17929.1	nbisL1-mrna-14244	108.110833	108.515123	90.359818	92.35903	101.967074	92.453609
mRNA_S-promiscuus_M_contig8.17928.1	nbisL1-mrna-14245	28.561892	27.901515	83.100068	31.092133	80.311539	80.175193
mRNA_S-promiscuus_M_contig8.17927.1	nbisL1-mrna-14246	1.477299	1.535968	0.969541	0.323351	0.228241	1.808909
mRNA_S-promiscuus_M_contig8.17926.1	nbisL1-mrna-14247	0.752282	1.131651	1.163097	0.291127	0.411112	1.137542
mRNA_S-promiscuus_M_contig8.17925.1	nbisL1-mrna-14248	1.28377	0.53818	1.381709	0	0.391075	1.850595
mRNA_S-promiscuus_M_contig8.17924.1	nbisL1-mrna-14249	3606.361149	4871.141634	2810.372967	4436.203247	2535.385238	1967.388294
mRNA_S-promiscuus_M_contig8.17923.1	nbisL1-mrna-14250	3.421696	3.090838	8.729956	3.038666	9.087348	8.012077
mRNA_S-promiscuus_M_contig8.17922.1	nbisL1-mrna-14251	36.159438	34.440819	53.15252	36.988381	56.201483	59.792024
mRNA_S-promiscuus_M_contig8.17921.1	nbisL1-mrna-14252	27.789577	20.427719	24.357848	20.96792	28.459067	36.502922
mRNA_S-promiscuus_M_contig8.17920.1	nbisL1-mrna-14253	43.816464	39.654779	90.387022	41.854316	93.218207	95.847254
mRNA_S-promiscuus_M_contig8.17919.1	nbisL1-mrna-14254	2.493939	2.169007	1.626532	1.184084	0.810302	2.492855
mRNA_S-promiscuus_M_contig8.17918.1	nbisL1-mrna-14255	14.871458	10.288066	9.668527	11.580004	13.152474	16.314988
mRNA_S-promiscuus_M_contig8.17917.1	nbisL1-mrna-14256	1.611795	2.086677	16.308122	1.909985	11.254414	14.365627
mRNA_S-promiscuus_M_contig8.17915.1	nbisL1-mrna-14257	18.492422	18.272122	25.295448	15.971797	23.374363	23.668564
mRNA_S-promiscuus_M_contig8.17916.1	nbisL1-mrna-14258	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17914.1	nbisL1-mrna-14259	19.448306	25.471398	33.844234	22.356196	32.592483	31.490733
mRNA_S-promiscuus_M_contig8.17913.1	nbisL1-mrna-14260	27.322404	22.073751	30.751596	23.580129	25.566917	26.896173
mRNA_S-promiscuus_M_contig8.17912.1	nbisL1-mrna-14261	10.866186	8.945117	20.332629	10.901486	23.190389	21.568259
mRNA_S-promiscuus_M_contig8.17911.1	nbisL1-mrna-14262	64.944924	79.221349	129.390919	81.623661	116.144577	115.706615
mRNA_S-promiscuus_M_contig8.17910.1	nbisL1-mrna-14263	8.577219	11.286768	21.117893	9.705337	20.034654	26.425497
mRNA_S-promiscuus_M_contig8.17909.1	nbisL1-mrna-14264	12.518392	10.839645	9.630799	14.615338	9.990985	10.594591
mRNA_S-promiscuus_M_contig8.17908.1	nbisL1-mrna-14265	0.155003	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17907.1	nbisL1-mrna-14266	126.193327	114.707358	51.436461	118.72086	55.297208	61.948942
mRNA_S-promiscuus_M_contig8.17906.1	nbisL1-mrna-14267	0.918936	1.172622	50.293461	0.362052	46.513639	55.882937
mRNA_S-promiscuus_M_contig8.17905.1	nbisL1-mrna-14268	1.146101	2.020648	2.997568	0.80985	3.04888	4.227157
mRNA_S-promiscuus_M_contig8.17904.1	nbisL1-mrna-14269	1.59757	1.274642	1.389251	0.318364	0.953131	2.984411
mRNA_S-promiscuus_M_contig8.17903.1	nbisL1-mrna-14270	215.055415	170.393601	265.554847	222.264872	298.804272	334.922766
mRNA_S-promiscuus_M_contig8.17902.1	nbisL1-mrna-14271	2.407065	2.495555	1.788882	0.82567	0.744539	3.122762
mRNA_S-promiscuus_M_contig8.17900.1	nbisL1-mrna-14272	85.197448	83.059753	78.357449	74.523672	85.473267	86.179806
mRNA_S-promiscuus_M_contig8.17901.1	nbisL1-mrna-14273	0.058415	0.549276	0	0	0	0
mRNA_S-promiscuus_M_contig8.17899.1	nbisL1-mrna-14274	11.916072	10.421201	14.99604	12.436616	11.77398	14.433572
mRNA_S-promiscuus_M_contig8.17898.1	nbisL1-mrna-14275	13.092633	12.085539	26.427046	12.154236	23.931326	29.971875
mRNA_S-promiscuus_M_contig8.17897.1	nbisL1-mrna-14276	14.724733	15.245854	15.061732	18.961063	22.82095	22.840177
mRNA_S-promiscuus_M_contig8.17896.1	nbisL1-mrna-14277	16.387269	18.700122	16.967391	21.22613	13.585882	10.796541
mRNA_S-promiscuus_M_contig8.17895.1	nbisL1-mrna-14278	0.119304	0.838189	0	0.323305	0.304598	0
mRNA_S-promiscuus_M_contig8.17894.1	nbisL1-mrna-14279	374.500461	423.972217	228.005697	444.518822	240.836397	265.060295
mRNA_S-promiscuus_M_contig8.17893.1	nbisL1-mrna-14280	11.126488	12.969854	19.721877	14.696747	13.933678	17.857746
mRNA_S-promiscuus_M_contig8.17892.1	nbisL1-mrna-14281	4.824016	4.480123	7.173537	4.409426	5.675202	7.476851
mRNA_S-promiscuus_M_contig8.17891.1	nbisL1-mrna-14282	9.537164	5.514776	10.552597	9.104115	11.57478	15.457987
mRNA_S-promiscuus_M_contig8.17890.1	nbisL1-mrna-14284	2.337232	3.654489	19.168702	12.829439	24.334359	31.693245
mRNA_S-promiscuus_M_contig8.17889.1	nbisL1-mrna-14283	16.323152	12.028886	0.12489	1.992001	0.775783	2.244229
mRNA_S-promiscuus_M_contig8.17888.1	nbisL1-mrna-14285	6.250533	3.948205	6.437095	4.82744	9.346286	9.991
mRNA_S-promiscuus_M_contig8.17886.1	nbisL1-mrna-14286	949.830747	790.267165	723.875705	747.175661	849.826361	1005.95418
mRNA_S-promiscuus_M_contig8.17887.1	nbisL1-mrna-14287	0.918273	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17885.1	nbisL1-mrna-14288	75.219281	101.596561	145.515468	90.590945	131.865746	108.486416
mRNA_S-promiscuus_M_contig8.17884.1	nbisL1-mrna-14289	41.041951	44.603647	87.195995	45.184192	74.547737	66.842104
mRNA_S-promiscuus_M_contig8.17883.1	nbisL1-mrna-14290	4.009343	3.484275	4.540058	4.296578	4.930706	5.633425
mRNA_S-promiscuus_M_contig8.17882.1	nbisL1-mrna-14291	1.564942	3.154728	2.258541	1.043501	1.596259	3.059584
mRNA_S-promiscuus_M_contig8.17881.1	nbisL1-mrna-14292	57.562379	59.166495	67.749265	55.086043	63.51842	75.413228
mRNA_S-promiscuus_M_contig8.17879.1	nbisL1-mrna-14293	32.423093	33.835951	19.519354	34.614439	18.912383	17.67233
mRNA_S-promiscuus_M_contig8.17880.1	nbisL1-mrna-14294	0	0	0	0	0	0
mRNA_S-promiscuus_M_contig8.17878.1	nbisL1-mrna-14295	22.287224	11.87702	17.849146	11.705087	26.467902	26.313948
mRNA_S-promiscuus_M_contig8.17877.1	nbisL1-mrna-14296	12.781555	11.279302	21.270646	10.820171	22.457293	18.726193
mRNA_S-promiscuus_M_contig8.17875.1	nbisL1-mrna-14297	32.102751	22.265684	44.559081	23.26728	47.977028	49.034416
mRNA_S-promiscuus_M_contig8.17876.1	nbisL1-mrna-14298	0.591951	0.739893	1.704667	1.283984	0.806485	0
mRNA_S-promiscuus_M_contig8.17874.1	nbisL1-mrna-14299	119.172477	89.619623	38.143543	91.553721	43.080313	38.48667
mRNA_S-promiscuus_M_contig8.17873.1	nbisL1-mrna-14300	138.748554	141.445792	138.456057	141.022624	157.614316	154.652017
mRNA_S-promiscuus_M_contig8.17872.1	nbisL1-mrna-14301	15.773143	16.733737	8.243614	18.655281	12.269088	11.312392
mRNA_S-promiscuus_M_contig8.17871.1	nbisL1-mrna-14302	9.341274	7.938156	8.434919	8.222991	11.461912	12.782409
mRNA_S-promiscuus_M_contig8.17870.1	nbisL1-mrna-14303	28.623116	22.697678	19.366256	25.098033	22.072478	29.038161
mRNA_S-promiscuus_M_contig8.17869.1	nbisL1-mrna-14304	15.558842	22.150089	18.560008	5.326005	18.199477	77.13812
mRNA_S-promiscuus_M_contig8.17868.1	nbisL1-mrna-14305	2.111009	2.639131	4.009488	1.133673	3.386165	10.04777
mRNA_S-promiscuus_M_contig8.17867.1	nbisL1-mrna-14306	31.667858	34.86856	47.085322	42.111068	46.010665	37.679074
mRNA_S-promiscuus_M_contig8.17866.1	nbisL1-mrna-14307	17.434593	16.929582	45.937635	18.745963	31.731876	31.998234
mRNA_S-promiscuus_M_contig8.17865.1	nbisL1-mrna-14308	56.696846	55.523705	0.162172	57.707438	0	0
mRNA_S-promiscuus_M_contig8.17864.1	nbisL1-mrna-14309	43.882498	42.12746	46.757952	42.60849	50.145886	46.791428
mRNA_S-promiscuus_M_contig8.17863.1	nbisL1-mrna-14310	10.848286	11.610037	30.350487	17.692704	29.632558	23.910396
mRNA_S-promiscuus_M_contig8.17862.1	nbisL1-mrna-14311	263.984561	237.415504	115.964768	245.308521	116.756337	126.690114
mRNA_S-promiscuus_M_contig8.17861.1	nbisL1-mrna-14312	61.486511	59.779666	35.678075	58.89017	37.268198	39.454938
