gene_id	gene_name	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_female_PHAEO216_RNAseq__rep3	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep1	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep2	Undaria_pinnatifida_male_PHAEO216_RNAseq__rep3
XLOC_002789	XLOC_002789	1.962158	3.164435	7.690367	18.83207	20.017961	13.561951
XLOC_002790	XLOC_002790	0	0	0	0	0	0
XLOC_002792	XLOC_002792	0	0	0	0.993629	2.483497	1.108371
XLOC_002793	XLOC_002793	0	0	0.133908	4.860297	3.444255	4.469238
XLOC_002794	XLOC_002794	0.654297	1.578697	0.986579	2.226163	1.978247	1.969265
XLOC_002797	XLOC_002797	0	0	0	0	0	1.252725
XLOC_002799	XLOC_002799	9.526908	22.100384	16.581609	35.332955	36.189306	33.293483
XLOC_002800	XLOC_002800	10.840916	20.942213	16.086566	30.473132	31.179041	29.984163
XLOC_002801	XLOC_002801	3.227124	8.507776	3.708667	13.766814	17.905825	18.2221
XLOC_002802	XLOC_002802	4.890462	10.428982	7.996646	29.023695	34.984011	24.140416
XLOC_002803	XLOC_002803	0	0	0	0.862247	0	0
XLOC_002804	XLOC_002804	19.94177	33.297485	34.696158	73.653753	72.412768	81.342629
XLOC_002806	XLOC_002806	563.557277	529.662151	644.670074	243.718511	271.234961	278.412426
XLOC_002807	XLOC_002807	0.102923	0.059615	0.219427	15.924321	17.341481	16.570842
XLOC_002808	XLOC_002808	0	0	0	0	0	0
XLOC_002809	XLOC_002809	3.553318	11.804861	9.130776	21.478229	23.077314	20.542054
XLOC_002811	XLOC_002811	1.501794	1.979484	1.698	27.633273	46.594515	49.376128
XLOC_002812	XLOC_002812	0.430345	3.268996	3.72954	7.846245	6.511838	6.74852
XLOC_002814	XLOC_002814	5.431058	9.123417	8.910123	17.165022	17.493989	19.820597
XLOC_002815	XLOC_002815	0.589618	0.896493	0.755849	1.479291	1.336671	1.050419
XLOC_002816	XLOC_002816	63.297596	63.894233	61.741108	49.381415	56.481627	52.296539
XLOC_002817	XLOC_002817	4.592409	8.812019	6.372114	20.722281	22.585557	19.421144
XLOC_002818	XLOC_002818	37.917704	45.026371	44.629456	38.257826	38.208003	38.309493
XLOC_002819	XLOC_002819	2.923892	8.441489	5.705416	13.264191	13.250993	13.909765
XLOC_002820	XLOC_002820	0.847743	2.116839	1.821396	5.605392	5.094688	5.284089
XLOC_002821	XLOC_002821	7.956495	23.797279	15.703627	30.121915	30.97863	28.551574
XLOC_002822	XLOC_002822	2.822515	13.290791	8.599666	19.248247	21.003859	17.496247
XLOC_002824	XLOC_002824	0	0	0	0.861819	0.864405	3.84172
XLOC_002825	XLOC_002825	616.532886	596.265279	586.121347	593.409024	542.346046	553.180918
XLOC_002826	XLOC_002826	0	0	0	0.241964	0.120372	0.269987
XLOC_002827	XLOC_002827	18.300255	27.419175	24.87293	50.660336	48.538067	45.207285
XLOC_002828	XLOC_002828	0	0.215084	0	0.790489	0.120747	0.63003
XLOC_002829	XLOC_002829	0.498804	0.541471	0	0.690118	0.686397	1.66533
XLOC_002830	XLOC_002830	11.890881	16.527858	14.67329	41.790682	38.622979	35.131862
XLOC_002831	XLOC_002831	13.873201	40.155743	30.222665	70.577742	75.985443	60.527565
XLOC_002832	XLOC_002832	1.685562	5.282368	3.809704	4.693633	8.926388	5.951209
XLOC_002834	XLOC_002834	0.584911	0.577368	0.675541	1.025643	0.922421	1.50465
XLOC_002835	XLOC_002835	0.565488	1.151246	0.719449	2.417766	1.76314	2.068327
XLOC_002836	XLOC_002836	0	2.04359	0.709798	0.715344	1.070962	0.399053
XLOC_002837	XLOC_002837	4.128437	14.060463	10.719493	26.295721	31.430398	31.835551
XLOC_002838	XLOC_002838	1.017551	3.050061	2.578142	5.312348	2.89848	3.782184
XLOC_002839	XLOC_002839	2.264059	2.204117	2.375595	1.814397	1.671593	2.098516
XLOC_002840	XLOC_002840	0	0	0	0.560968	0.560317	0.627135
XLOC_002841	XLOC_002841	0.06579	0.285748	0.332604	0.525093	0.895072	0.502214
XLOC_002842	XLOC_002842	8.18524	14.655784	12.680792	25.008613	21.624953	19.656338
XLOC_002843	XLOC_002843	0	0	0	0.414676	0.137433	0.080772
XLOC_002844	XLOC_002844	0	0	0	0.293037	0	0
XLOC_002845	XLOC_002845	0	0	0	0.105553	0.341234	0.168572
XLOC_002846	XLOC_002846	0.995414	3.841676	2.751076	5.042572	6.271845	5.204577
XLOC_002847	XLOC_002847	0.178641	0.840781	0.40415	3.040857	3.239512	2.841869
XLOC_002848	XLOC_002848	1.054306	2.654199	2.113939	7.213575	8.963573	8.537032
XLOC_002849	XLOC_002849	0	0	0	0	0	0
XLOC_002850	XLOC_002850	29.187312	49.918105	49.635812	65.408527	69.710003	67.600675
XLOC_002851	XLOC_002851	9.709192	23.991001	20.403482	36.889286	43.955015	40.476567
XLOC_002852	XLOC_002852	2.791679	13.178541	6.942732	16.701767	17.734398	17.387994
XLOC_002853	XLOC_002853	36.196137	33.968892	37.27598	33.878278	30.118653	30.071716
XLOC_002854	XLOC_002854	1.075537	2.257267	1.980189	6.179525	7.414966	7.409634
XLOC_002855	XLOC_002855	0.058679	0	0	0.245055	0.255159	0.412763
XLOC_002856	XLOC_002856	0.439939	1.11456	0.580438	1.086764	1.501128	1.399204
XLOC_002858	XLOC_002858	0	0	0	0	0	0
XLOC_002859	XLOC_002859	46.381104	43.431364	49.033639	28.031014	34.1932	35.510909
XLOC_002860	XLOC_002860	0.764853	0.414187	0	0.869925	0	0.485241
XLOC_002862	XLOC_002862	15.374154	29.294118	27.701319	42.119685	44.801713	44.88386
XLOC_002863	XLOC_002863	0.082944	0.180159	0	0.141883	0.141029	0.052773
XLOC_002864	XLOC_002864	0.614351	1.991353	2.075353	0	0.698301	0.777306
XLOC_002865	XLOC_002865	0.057044	0.997582	0.254736	0.508324	0.575029	1.133746
XLOC_002866	XLOC_002866	0.142931	0.789981	0.19772	0.401788	0	0.138785
XLOC_002867	XLOC_002867	26.485225	39.722955	35.49946	56.151019	53.294071	59.181976
XLOC_002868	XLOC_002868	54.523408	123.394385	92.986843	54.035782	69.54828	52.704825
XLOC_002869	XLOC_002869	23.878337	64.54201	46.941489	34.416381	45.531893	38.558168
XLOC_002870	XLOC_002870	0.204642	0.638597	0.771142	0.670574	2.572291	1.257462
XLOC_002871	XLOC_002871	0	0	0.491771	0	0	1.105573
XLOC_002872	XLOC_002872	0	0.310752	0.328425	0.108771	1.298456	0.728211
XLOC_002873	XLOC_002873	0.456609	0.633848	0.6913	2.487505	2.860339	2.249051
XLOC_002874	XLOC_002874	3.825271	6.395011	4.758251	21.559767	10.126152	19.021721
XLOC_002875	XLOC_002875	1.289679	3.033853	1.579686	8.330102	5.119224	9.978298
XLOC_002876	XLOC_002876	0.417629	1.798751	0.539804	4.085631	6.973747	4.609821
XLOC_002877	XLOC_002877	5.005605	8.095772	5.119381	9.047538	8.511753	9.083091
XLOC_002879	XLOC_002879	0.105435	0.314926	0.298171	0.601252	0.930922	0.50318
XLOC_002880	XLOC_002880	0.1931	0	0.218342	0	0	0
XLOC_002881	XLOC_002881	0.06982	0.15162	0.07896	0.87566	1.108245	1.42122
XLOC_002882	XLOC_002882	85.792813	94.570503	92.245536	38.203747	39.523575	29.112733
XLOC_002883	XLOC_002883	15.425581	29.217928	23.320623	24.743356	21.207703	24.294857
XLOC_002885	XLOC_002885	32.448037	55.578348	45.773817	11.296757	2.833884	8.390098
XLOC_002886	XLOC_002886	13.6685	20.505536	16.51217	28.710065	29.641449	21.605526
XLOC_002887	XLOC_002887	0.300862	3.048233	1.814311	6.973325	5.686515	5.995168
XLOC_002889	XLOC_002889	0	0	0	0	0	0
XLOC_002890	XLOC_002890	65.575695	79.214135	76.376905	82.618645	89.685057	93.065422
XLOC_002891	XLOC_002891	16.081179	31.532482	24.723047	26.961446	28.692374	27.556572
XLOC_002892	XLOC_002892	0.104485	0.056732	0	0.714863	0.533007	0.265891
XLOC_002893	XLOC_002893	3.499454	8.688657	7.048315	13.49688	14.388366	14.25625
XLOC_002894	XLOC_002894	0.558928	4.229941	1.259581	0.634684	2.541696	0
XLOC_002895	XLOC_002895	0	0	0	0	0	0
XLOC_002896	XLOC_002896	15.165261	20.393319	17.587357	22.554772	23.898423	21.45552
XLOC_002897	XLOC_002897	2.470581	11.713001	9.8489	58.089813	63.127699	51.258279
XLOC_002898	XLOC_002898	4.274751	11.411523	9.143507	19.752197	23.979597	21.598936
XLOC_002899	XLOC_002899	1.396274	6.547566	3.67457	2.644793	8.464809	5.310197
XLOC_002900	XLOC_002900	22.104286	41.172172	35.384855	47.03125	49.784819	53.000673
XLOC_002901	XLOC_002901	0	22.508322	23.440886	39.387801	31.644668	41.339933
XLOC_002902	XLOC_002902	12.017475	22.638133	21.440339	26.893783	34.218889	21.701664
XLOC_002903	XLOC_002903	0.506263	2.198917	1.28776	3.956796	4.456556	3.379973
XLOC_002904	XLOC_002904	4.138205	10.416596	7.296431	13.201533	12.771197	12.415399
XLOC_002905	XLOC_002905	149.327233	168.588366	153.157422	124.276542	118.159316	118.649183
XLOC_002906	XLOC_002906	61.630126	132.686565	92.950504	49.094172	49.075032	37.715324
XLOC_002907	XLOC_002907	38.164448	35.001393	40.901415	33.4477	27.496559	35.278265
XLOC_002908	XLOC_002908	1.142478	2.685237	1.291089	5.639548	3.889592	2.266244
XLOC_002909	XLOC_002909	0.665332	2.888236	2.256415	5.610849	4.679195	5.245374
XLOC_002910	XLOC_002910	9.880528	19.211613	17.032034	36.311899	38.630818	35.467305
XLOC_002911	XLOC_002911	147.498862	191.558324	171.252339	173.547	193.306976	170.342231
XLOC_002912	XLOC_002912	8773.501524	5359.938775	6632.579873	6651.961583	6001.736766	7282.223703
XLOC_002913	XLOC_002913	88.045217	91.82318	89.787021	97.768934	105.442495	103.262613
XLOC_002915	XLOC_002915	0	0.359594	0.280907	0.677528	0.662062	0.842668
XLOC_002917	XLOC_002917	1.547263	2.194392	1.862939	1.348312	1.322693	1.793602
XLOC_002918	XLOC_002918	0.164606	0.079466	0.144831	0.396949	0.310919	0.372441
XLOC_002919	XLOC_002919	8.940863	26.394443	18.271271	53.425131	55.881185	46.749043
XLOC_002920	XLOC_002920	0.164215	0.470226	0.194518	0.644546	0.844599	0.823042
XLOC_002921	XLOC_002921	0	0	0	2.062548	1.034637	0
XLOC_002922	XLOC_002922	0.805614	0.975808	1.410351	0	0.908571	3.067462
XLOC_002923	XLOC_002923	0	0	0	0	0	0
XLOC_002924	XLOC_002924	0	0	1.413222	2.136344	0.713373	0
XLOC_002926	XLOC_002926	439.524737	329.960681	367.04995	216.980448	190.157657	189.274545
XLOC_002927	XLOC_002927	7.936135	12.569389	10.552996	16.878783	17.057682	16.10589
XLOC_002928	XLOC_002928	13.366698	16.12869	15.913556	20.346884	22.952267	25.394917
XLOC_002929	XLOC_002929	0	0	0	0	0	0
XLOC_002930	XLOC_002930	6.701381	12.502773	9.471276	14.203035	14.368611	13.450804
XLOC_002931	XLOC_002931	0.996988	1.080997	0.563128	1.418963	0.282975	1.899836
XLOC_002932	XLOC_002932	0.720626	3.107802	2.230833	10.620573	12.101658	11.273388
XLOC_002933	XLOC_002933	2.136115	6.937521	1.928023	23.800487	17.965523	17.33863
XLOC_002934	XLOC_002934	4.231392	14.664906	8.424708	32.951718	36.673531	29.203983
XLOC_002935	XLOC_002935	0	0	0	0	0	0
XLOC_002936	XLOC_002936	1.669253	9.140903	6.730185	18.617873	22.382041	16.889247
XLOC_002937	XLOC_002937	44.18187	50.260392	50.097314	37.042103	34.762207	37.943257
XLOC_002938	XLOC_002938	7.879101	36.302316	23.28273	53.242756	59.115526	43.589566
XLOC_002939	XLOC_002939	0.103249	0.18674	0.215854	0.202024	0.25136	0.169442
XLOC_002940	XLOC_002940	57.872381	89.883545	76.449528	56.585832	61.713135	54.940525
XLOC_002941	XLOC_002941	0	0	0	0	0.150942	0.169206
XLOC_002943	XLOC_002943	1.615239	2.502279	1.303478	3.678727	4.190969	5.570477
XLOC_002944	XLOC_002944	30.80643	51.351417	44.423357	62.568498	67.361925	66.78834
XLOC_002945	XLOC_002945	0.167966	0.911782	1.139626	0.670204	0.952286	0.534164
XLOC_002946	XLOC_002946	109.065433	140.746367	142.889751	133.364818	150.25944	144.528341
XLOC_002947	XLOC_002947	3.032468	26.054215	18.974635	41.172483	43.691894	34.379644
XLOC_002948	XLOC_002948	10.922569	24.272726	22.049777	27.790647	30.488561	19.828912
XLOC_002949	XLOC_002949	0	0	0	0	0	0
XLOC_002950	XLOC_002950	0.106869	1.276043	1.691637	7.552404	6.544806	7.06788
XLOC_002951	XLOC_002951	0	0	0	0	0	0
XLOC_002952	XLOC_002952	22.392442	28.693028	25.948639	0.180417	0.358867	0.201314
XLOC_002953	XLOC_002953	0.194308	0	0	0	1.102576	0.493924
XLOC_002954	XLOC_002954	0	0	0.13585	0	0	0.305623
XLOC_002955	XLOC_002955	0.326835	3.904083	2.464361	9.814006	8.665108	7.970549
XLOC_002956	XLOC_002956	19.440441	25.998763	24.409037	74.801435	85.997621	85.103809
XLOC_002957	XLOC_002957	17.839228	32.939195	35.815805	46.912029	55.780282	48.725264
XLOC_002958	XLOC_002958	1.711123	8.559363	5.34633	6.258893	8.137768	12.078714
XLOC_002959	XLOC_002959	5.990769	19.930893	14.396373	27.311335	32.308713	28.044173
XLOC_002960	XLOC_002960	0	0	0.566426	0.571772	0	0
XLOC_002961	XLOC_002961	0	0	0.165059	0	0.165653	0
XLOC_002962	XLOC_002962	0	0	0	0	0.777368	0
XLOC_002963	XLOC_002963	27.986899	78.631829	54.290794	93.132523	102.421165	78.062218
XLOC_002964	XLOC_002964	0	0	0	14.604687	33.604646	53.120556
XLOC_002966	XLOC_002966	28.186624	55.989029	46.153512	55.898141	55.658786	48.606731
XLOC_002967	XLOC_002967	24.173821	26.240577	27.064888	29.789554	30.853286	33.015018
